,"100000","41","100000","41","100000","41","100000","41","100000","41","100000","41","100000","41","100000","41","100000","41","100000","41","100000","82","100000","82","100000","82","100000","82","100000","82","100000","82","100000","82","100000","82","100000","82","100000","82",,,"100000","123","100000","123","100000","123","100000","123","100000","123","100000","123","100000","123",,,"100000","123",,,"100000","164","100000","164","100000","164",,,"100000","164",,,"100000","164","100000","164","100000","164",,,,,,,,,,,"100000","205","100000","205",,,"100000","205","100000","205",,,"100000","246",,,,,"100000","246","100000","246",,,,,,,"40","246",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","42","100000","42","100000","42","100000","42","100000","42","100000","42","100000","42","100000","42","100000","42","100000","42","100000","84","100000","84","100000","84","100000","84","100000","84","100000","84","100000","84","100000","84","100000","84","100000","84",,,"100000","126","100000","126","100000","126","100000","126","100000","126","100000","126","100000","126",,,"100000","126",,,"100000","168","100000","168","100000","168",,,"100000","168",,,"100000","168","100000","168","100000","168",,,,,,,,,,,"100000","210","100000","210",,,"100000","210","100000","210",,,"100000","252",,,,,"100000","252","100000","252",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","43","100000","43","100000","43","100000","43","100000","43","100000","43","100000","43","100000","43","100000","43","100000","43","100000","86","100000","86","100000","86","100000","86","100000","86","100000","86","100000","86","100000","86","100000","86","100000","86",,,"100000","129","100000","129","100000","129","100000","129","100000","129","100000","129","100000","129",,,"100000","129",,,"100000","172","100000","172","100000","172",,,"100000","172",,,"100000","172","100000","172","100000","172",,,,,,,,,,,"42","215","100000","215",,,"100000","215","100000","215",,,"42","258",,,,,"100000","258","100000","258",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","44","100000","44","100000","44","100000","44","100000","44","100000","44","100000","44","100000","44","100000","44","100000","44","100000","88","100000","88","100000","88","100000","88","100000","88","100000","88","100000","88","100000","88","100000","88","100000","88",,,"100000","132","100000","132","100000","132","100000","132","100000","132","100000","132","100000","132",,,"100000","132",,,"100000","176","43","176","100000","176",,,"100000","176",,,"100000","176","100000","176","100000","176",,,,,,,,,,,,,"100000","220",,,"43","220","100000","220",,,,,,,,,"100000","264","100000","264",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","45","100000","45","100000","45","100000","45","100000","45","100000","45","100000","45","100000","45","100000","45","100000","45","100000","90","100000","90","100000","90","100000","90","100000","90","100000","90","100000","90","100000","90","100000","90","100000","90",,,"100000","135","100000","135","100000","135","100000","135","100000","135","100000","135","100000","135",,,"100000","135",,,"100000","180",,,"100000","180",,,"100000","180",,,"100000","180","100000","180","100000","180",,,,,,,,,,,,,"100000","225",,,,,"100000","225",,,,,,,,,"100000","270","44","270",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","46","100000","46","100000","46","100000","46","100000","46","100000","46","100000","46","100000","46","100000","46","100000","46","100000","92","100000","92","100000","92","100000","92","100000","92","100000","92","100000","92","100000","92","100000","92","100000","92",,,"100000","138","100000","138","100000","138","100000","138","100000","138","100000","138","100000","138",,,"100000","138",,,"100000","184",,,"100000","184",,,"100000","184",,,"100000","184","100000","184","100000","184",,,,,,,,,,,,,"100000","230",,,,,"100000","230",,,,,,,,,"100000","276",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","47","100000","47","100000","47","100000","47","100000","47","100000","47","100000","47","100000","47","100000","47","100000","47","100000","94","100000","94","100000","94","100000","94","100000","94","100000","94","100000","94","100000","94","100000","94","100000","94",,,"100000","141","100000","141","100000","141","100000","141","100000","141","100000","141","100000","141",,,"100000","141",,,"100000","188",,,"100000","188",,,"100000","188",,,"100000","188","100000","188","100000","188",,,,,,,,,,,,,"100000","235",,,,,"100000","235",,,,,,,,,"100000","282",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","48","100000","48","100000","48","100000","48","100000","48","100000","48","100000","48","100000","48","100000","48","100000","48","100000","96","100000","96","100000","96","100000","96","100000","96","100000","96","100000","96","100000","96","100000","96","100000","96",,,"100000","144","100000","144","100000","144","100000","144","100000","144","100000","144","100000","144",,,"100000","144",,,"100000","192",,,"100000","192",,,"47","192",,,"100000","192","47","192","100000","192",,,,,,,,,,,,,"100000","240",,,,,"47","240",,,,,,,,,"100000","288",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","49","100000","49","100000","49","100000","49","100000","49","100000","49","100000","49","100000","49","100000","49","100000","49","100000","98","100000","98","100000","98","100000","98","100000","98","100000","98","100000","98","100000","98","100000","98","100000","98",,,"100000","147","100000","147","100000","147","100000","147","100000","147","100000","147","100000","147",,,"100000","147",,,"100000","196",,,"100000","196",,,,,,,"100000","196",,,"100000","196",,,,,,,,,,,,,"100000","245",,,,,,,,,,,,,,,"48","294",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","50","100000","50","100000","50","100000","50","100000","50","100000","50","100000","50","100000","50","100000","50","100000","50","100000","100","100000","100","100000","100","100000","100","100000","100","100000","100","100000","100","100000","100","100000","100","100000","100",,,"100000","150","100000","150","100000","150","100000","150","100000","150","100000","150","100000","150",,,"100000","150",,,"100000","200",,,"49","200",,,,,,,"100000","200",,,"100000","200",,,,,,,,,,,,,"100000","250",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","51","100000","51","100000","51","100000","51","100000","51","100000","51","100000","51","100000","51","100000","51","100000","51","100000","102","100000","102","100000","102","100000","102","100000","102","100000","102","100000","102","100000","102","100000","102","100000","102",,,"100000","153","100000","153","100000","153","100000","153","100000","153","100000","153","100000","153",,,"100000","153",,,"100000","204",,,,,,,,,,,"50","204",,,"100000","204",,,,,,,,,,,,,"100000","255",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","52","100000","52","100000","52","100000","52","100000","52","100000","52","100000","52","100000","52","100000","52","100000","52","100000","104","100000","104","100000","104","100000","104","100000","104","100000","104","100000","104","100000","104","100000","104","100000","104",,,"100000","156","100000","156","100000","156","100000","156","100000","156","100000","156","100000","156",,,"100000","156",,,"100000","208",,,,,,,,,,,,,,,"100000","208",,,,,,,,,,,,,"51","260",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","53","100000","53","100000","53","100000","53","100000","53","100000","53","100000","53","100000","53","100000","53","100000","53","100000","106","100000","106","100000","106","100000","106","100000","106","100000","106","100000","106","100000","106","100000","106","100000","106",,,"100000","159","100000","159","100000","159","100000","159","100000","159","100000","159","100000","159",,,"100000","159",,,"100000","212",,,,,,,,,,,,,,,"100000","212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","54","100000","54","100000","54","100000","54","100000","54","100000","54","100000","54","100000","54","100000","54","100000","54","100000","108","100000","108","100000","108","100000","108","100000","108","100000","108","100000","108","100000","108","100000","108","100000","108",,,"100000","162","100000","162","100000","162","100000","162","100000","162","100000","162","100000","162",,,"100000","162",,,"100000","216",,,,,,,,,,,,,,,"100000","216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","55","100000","55","100000","55","100000","55","100000","55","100000","55","100000","55","100000","55","100000","55","100000","55","100000","110","100000","110","100000","110","100000","110","100000","110","100000","110","100000","110","100000","110","100000","110","100000","110",,,"100000","165","100000","165","100000","165","100000","165","100000","165","100000","165","100000","165",,,"100000","165",,,"100000","220",,,,,,,,,,,,,,,"100000","220",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","56","100000","56","100000","56","100000","56","100000","56","100000","56","100000","56","100000","56","100000","56","100000","56","100000","112","100000","112","100000","112","100000","112","100000","112","100000","112","100000","112","100000","112","100000","112","100000","112",,,"100000","168","100000","168","100000","168","100000","168","100000","168","100000","168","100000","168",,,"100000","168",,,"100000","224",,,,,,,,,,,,,,,"100000","224",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","57","100000","57","100000","57","100000","57","100000","57","100000","57","100000","57","100000","57","100000","57","100000","57","100000","114","100000","114","100000","114","100000","114","100000","114","100000","114","100000","114","100000","114","100000","114","100000","114",,,"100000","171","100000","171","100000","171","100000","171","100000","171","100000","171","100000","171",,,"100000","171",,,"100000","228",,,,,,,,,,,,,,,"100000","228",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","58","100000","58","100000","58","100000","58","100000","58","100000","58","100000","58","100000","58","100000","58","100000","58","100000","116","100000","116","100000","116","100000","116","100000","116","100000","116","100000","116","100000","116","100000","116","100000","116",,,"100000","174","100000","174","100000","174","100000","174","100000","174","100000","174","100000","174",,,"100000","174",,,"100000","232",,,,,,,,,,,,,,,"100000","232",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","59","100000","59","100000","59","100000","59","100000","59","100000","59","100000","59","100000","59","100000","59","100000","59","100000","118","100000","118","100000","118","100000","118","100000","118","100000","118","100000","118","100000","118","100000","118","100000","118",,,"100000","177","100000","177","100000","177","100000","177","100000","177","100000","177","100000","177",,,"100000","177",,,"100000","236",,,,,,,,,,,,,,,"100000","236",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","60","100000","60","100000","60","100000","60","100000","60","100000","60","100000","60","100000","60","100000","60","100000","60","100000","120","100000","120","100000","120","100000","120","100000","120","100000","120","100000","120","100000","120","100000","120","100000","120",,,"100000","180","100000","180","100000","180","100000","180","100000","180","100000","180","100000","180",,,"100000","180",,,"100000","240",,,,,,,,,,,,,,,"100000","240",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","61","100000","61","100000","61","100000","61","100000","61","100000","61","100000","61","100000","61","100000","61","100000","61","100000","122","100000","122","100000","122","100000","122","100000","122","100000","122","100000","122","100000","122","100000","122","100000","122",,,"100000","183","100000","183","100000","183","100000","183","100000","183","100000","183","100000","183",,,"100000","183",,,"100000","244",,,,,,,,,,,,,,,"100000","244",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","62","100000","62","100000","62","100000","62","100000","62","100000","62","100000","62","100000","62","100000","62","100000","62","100000","124","100000","124","100000","124","100000","124","100000","124","100000","124","100000","124","100000","124","100000","124","100000","124",,,"100000","186","100000","186","100000","186","100000","186","100000","186","100000","186","100000","186",,,"100000","186",,,"100000","248",,,,,,,,,,,,,,,"100000","248",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","63","100000","63","100000","63","100000","63","100000","63","100000","63","100000","63","100000","63","100000","63","100000","63","100000","126","100000","126","100000","126","100000","126","100000","126","100000","126","100000","126","100000","126","100000","126","100000","126",,,"100000","189","100000","189","100000","189","100000","189","100000","189","100000","189","100000","189",,,"100000","189",,,"100000","252",,,,,,,,,,,,,,,"100000","252",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","64","100000","64","100000","64","100000","64","100000","64","100000","64","100000","64","100000","64","100000","64","100000","64","100000","128","100000","128","100000","128","100000","128","100000","128","100000","128","100000","128","100000","128","100000","128","100000","128",,,"100000","192","100000","192","100000","192","100000","192","100000","192","100000","192","100000","192",,,"100000","192",,,"100000","256",,,,,,,,,,,,,,,"100000","256",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","65","100000","65","100000","65","100000","65","100000","65","100000","65","100000","65","100000","65","100000","65","100000","65","100000","130","100000","130","100000","130","100000","130","100000","130","100000","130","100000","130","100000","130","100000","130","100000","130",,,"100000","195","100000","195","100000","195","100000","195","100000","195","100000","195","100000","195",,,"100000","195",,,"100000","260",,,,,,,,,,,,,,,"100000","260",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","66","100000","66","100000","66","100000","66","100000","66","100000","66","100000","66","100000","66","100000","66","100000","66","100000","132","100000","132","100000","132","100000","132","100000","132","100000","132","100000","132","100000","132","100000","132","100000","132",,,"100000","198","100000","198","100000","198","100000","198","100000","198","100000","198","100000","198",,,"100000","198",,,"100000","264",,,,,,,,,,,,,,,"100000","264",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","67","100000","67","100000","67","100000","67","100000","67","100000","67","100000","67","100000","67","100000","67","100000","67","100000","134","100000","134","100000","134","100000","134","100000","134","100000","134","100000","134","100000","134","100000","134","100000","134",,,"100000","201","100000","201","100000","201","100000","201","100000","201","100000","201","100000","201",,,"100000","201",,,"100000","268",,,,,,,,,,,,,,,"100000","268",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","68","100000","68","100000","68","100000","68","100000","68","100000","68","100000","68","100000","68","100000","68","100000","68","100000","136","100000","136","100000","136","100000","136","100000","136","100000","136","100000","136","100000","136","100000","136","100000","136",,,"100000","204","100000","204","100000","204","100000","204","100000","204","100000","204","100000","204",,,"100000","204",,,"100000","272",,,,,,,,,,,,,,,"100000","272",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","69","100000","69","100000","69","100000","69","100000","69","100000","69","100000","69","100000","69","100000","69","100000","69","100000","138","100000","138","100000","138","100000","138","100000","138","100000","138","100000","138","100000","138","100000","138","100000","138",,,"100000","207","100000","207","100000","207","100000","207","100000","207","100000","207","100000","207",,,"100000","207",,,"100000","276",,,,,,,,,,,,,,,"100000","276",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","70","100000","70","100000","70","100000","70","100000","70","100000","70","100000","70","100000","70","100000","70","100000","70","100000","140","100000","140","100000","140","100000","140","100000","140","100000","140","100000","140","100000","140","100000","140","100000","140",,,"100000","210","100000","210","100000","210","100000","210","100000","210","100000","210","100000","210",,,"100000","210",,,"100000","280",,,,,,,,,,,,,,,"100000","280",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","71","100000","71","100000","71","100000","71","100000","71","100000","71","100000","71","100000","71","100000","71","100000","71","100000","142","100000","142","100000","142","100000","142","100000","142","100000","142","100000","142","100000","142","100000","142","100000","142",,,"100000","213","100000","213","100000","213","100000","213","100000","213","100000","213","100000","213",,,"100000","213",,,"100000","284",,,,,,,,,,,,,,,"100000","284",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","72","100000","72","100000","72","100000","72","100000","72","100000","72","100000","72","100000","72","100000","72","100000","72","100000","144","100000","144","100000","144","100000","144","100000","144","100000","144","100000","144","100000","144","100000","144","100000","144",,,"100000","216","100000","216","100000","216","100000","216","100000","216","100000","216","100000","216",,,"100000","216",,,"100000","288",,,,,,,,,,,,,,,"100000","288",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","73","100000","73","100000","73","100000","73","100000","73","100000","73","100000","73","100000","73","100000","73","100000","73","100000","146","100000","146","100000","146","100000","146","100000","146","100000","146","100000","146","100000","146","100000","146","100000","146",,,"100000","219","100000","219","100000","219","100000","219","100000","219","100000","219","100000","219",,,"100000","219",,,"100000","292",,,,,,,,,,,,,,,"100000","292",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","74","100000","74","100000","74","100000","74","100000","74","100000","74","100000","74","100000","74","100000","74","100000","74","100000","148","100000","148","100000","148","100000","148","100000","148","100000","148","100000","148","100000","148","100000","148","100000","148",,,"100000","222","100000","222","100000","222","100000","222","100000","222","100000","222","100000","222",,,"100000","222",,,"100000","296",,,,,,,,,,,,,,,"100000","296",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","75","100000","75","100000","75","100000","75","100000","75","100000","75","100000","75","100000","75","100000","75","100000","75","100000","150","100000","150","100000","150","100000","150","100000","150","100000","150","100000","150","100000","150","100000","150","100000","150",,,"100000","225","100000","225","100000","225","100000","225","100000","225","100000","225","100000","225",,,"100000","225",,,"100000","300",,,,,,,,,,,,,,,"100000","300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","76","100000","76","100000","76","100000","76","100000","76","100000","76","100000","76","100000","76","100000","76","100000","76","100000","152","100000","152","100000","152","100000","152","100000","152","100000","152","100000","152","100000","152","100000","152","100000","152",,,"100000","228","100000","228","100000","228","100000","228","100000","228","100000","228","100000","228",,,"100000","228",,,"100000","304",,,,,,,,,,,,,,,"100000","304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","77","100000","77","100000","77","100000","77","100000","77","100000","77","100000","77","100000","77","100000","77","100000","77","100000","154","100000","154","100000","154","100000","154","100000","154","100000","154","100000","154","100000","154","100000","154","100000","154",,,"100000","231","100000","231","100000","231","100000","231","100000","231","100000","231","100000","231",,,"100000","231",,,"100000","308",,,,,,,,,,,,,,,"100000","308",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","78","100000","78","100000","78","100000","78","100000","78","100000","78","100000","78","100000","78","100000","78","100000","78","100000","156","100000","156","100000","156","100000","156","100000","156","100000","156","100000","156","100000","156","100000","156","100000","156",,,"100000","234","100000","234","100000","234","100000","234","100000","234","100000","234","100000","234",,,"100000","234",,,"100000","312",,,,,,,,,,,,,,,"100000","312",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","79","100000","79","100000","79","100000","79","100000","79","100000","79","100000","79","100000","79","100000","79","100000","79","100000","158","100000","158","100000","158","100000","158","100000","158","100000","158","100000","158","100000","158","100000","158","100000","158",,,"100000","237","100000","237","100000","237","100000","237","100000","237","100000","237","100000","237",,,"100000","237",,,"100000","316",,,,,,,,,,,,,,,"100000","316",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","80","100000","80","100000","80","100000","80","100000","80","100000","80","100000","80","100000","80","100000","80","100000","80","100000","160","100000","160","100000","160","100000","160","100000","160","100000","160","100000","160","100000","160","100000","160","100000","160",,,"100000","240","100000","240","100000","240","100000","240","100000","240","100000","240","100000","240",,,"100000","240",,,"100000","320",,,,,,,,,,,,,,,"100000","320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","81","100000","81","100000","81","100000","81","100000","81","100000","81","100000","81","100000","81","100000","81","100000","81","100000","162","100000","162","100000","162","100000","162","100000","162","100000","162","100000","162","100000","162","100000","162","100000","162",,,"100000","243","100000","243","100000","243","100000","243","100000","243","100000","243","100000","243",,,"100000","243",,,"100000","324",,,,,,,,,,,,,,,"100000","324",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","82","100000","82","100000","82","100000","82","100000","82","100000","82","100000","82","100000","82","100000","82","100000","82","100000","164","100000","164","100000","164","100000","164","100000","164","100000","164","100000","164","100000","164","100000","164","100000","164",,,"100000","246","100000","246","100000","246","100000","246","100000","246","100000","246","100000","246",,,"100000","246",,,"100000","328",,,,,,,,,,,,,,,"100000","328",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","83","100000","83","100000","83","100000","83","100000","83","100000","83","100000","83","100000","83","100000","83","100000","83","100000","166","100000","166","100000","166","100000","166","100000","166","100000","166","100000","166","100000","166","100000","166","100000","166",,,"100000","249","100000","249","100000","249","100000","249","100000","249","100000","249","100000","249",,,"100000","249",,,"100000","332",,,,,,,,,,,,,,,"100000","332",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","84","100000","84","100000","84","100000","84","100000","84","100000","84","100000","84","100000","84","100000","84","100000","84","100000","168","100000","168","100000","168","100000","168","100000","168","100000","168","100000","168","100000","168","100000","168","100000","168",,,"100000","252","100000","252","100000","252","100000","252","100000","252","100000","252","100000","252",,,"100000","252",,,"100000","336",,,,,,,,,,,,,,,"100000","336",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","85","100000","85","100000","85","100000","85","100000","85","100000","85","100000","85","100000","85","100000","85","100000","85","100000","170","100000","170","100000","170","100000","170","100000","170","100000","170","100000","170","100000","170","100000","170","100000","170",,,"100000","255","100000","255","100000","255","100000","255","100000","255","100000","255","100000","255",,,"100000","255",,,"100000","340",,,,,,,,,,,,,,,"100000","340",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","86","100000","86","100000","86","100000","86","100000","86","100000","86","100000","86","100000","86","100000","86","100000","86","100000","172","100000","172","100000","172","100000","172","100000","172","100000","172","100000","172","100000","172","100000","172","100000","172",,,"100000","258","100000","258","100000","258","100000","258","100000","258","100000","258","100000","258",,,"100000","258",,,"100000","344",,,,,,,,,,,,,,,"100000","344",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
